InvoiceNo,InvoiceDate,CustomerID,ProductID,Category,UnitPrice,Quantity,Status,Country,TotalPrice
INV-013718,2023-05-12,CUST-03558,PROD-0063,Beauty,73000.0,1,Completed,Indonesia,73000.0
INV-013719,2023-10-08,CUST-03319,PROD-0035,Beauty,103000.0,1,Completed,Singapore,103000.0
INV-013720,2023-05-27,CUST-04432,PROD-0084,Beauty,290000.0,3,Completed,Indonesia,870000.0
INV-013721,2023-06-24,CUST-01116,PROD-0037,Home & Garden,1700000.0,3,Completed,Indonesia,5100000.0
INV-013722,2023-05-30,CUST-04188,PROD-0052,Electronics,11460000.0,2,Completed,Indonesia,22920000.0
INV-013723,2023-05-30,CUST-04580,PROD-0096,Electronics,7960000.0,5,Completed,Indonesia,39800000.0
INV-013724,2023-08-01,CUST-01455,PROD-0064,Electronics,14330000.0,2,Completed,Indonesia,28660000.0
INV-013725,2023-07-08,CUST-00890,PROD-0044,Beauty,137000.0,1,Completed,Indonesia,137000.0
INV-013726,2023-04-19,CUST-03819,PROD-0070,Clothing,218000.0,1,Completed,Singapore,218000.0
INV-013727,2023-02-25,CUST-03112,PROD-0069,Sports,650000.0,1,Completed,Indonesia,650000.0
INV-013728,2023-06-02,CUST-03202,PROD-0028,Beauty,202000.0,1,Completed,Indonesia,202000.0
INV-013729,2023-12-19,CUST-03414,PROD-0096,Electronics,7960000.0,1,Completed,Indonesia,7960000.0
INV-013730,2023-07-08,CUST-00011,PROD-0037,Home & Garden,1700000.0,1,Completed,Indonesia,1700000.0
INV-013731,2023-12-24,CUST-01504,PROD-0056,Beauty,133000.0,2,Completed,Indonesia,266000.0
INV-013732,2023-07-04,CUST-01498,PROD-0027,Electronics,6010000.0,3,Completed,Indonesia,18030000.0
INV-013733,2023-01-09,CUST-03888,PROD-0002,Home & Garden,570000.0,1,Completed,Indonesia,570000.0
INV-013734,2023-09-01,CUST-03231,PROD-0024,Electronics,1160000.0,3,Completed,Indonesia,3480000.0
INV-013735,2023-03-02,CUST-04376,PROD-0052,Electronics,11460000.0,1,Completed,Indonesia,11460000.0
INV-013736,2023-10-08,CUST-00086,PROD-0091,Home & Garden,140000.0,3,Completed,Indonesia,420000.0
INV-013737,2023-03-21,CUST-03828,PROD-0034,Clothing,124000.0,1,Completed,Indonesia,124000.0
INV-013738,2023-03-29,CUST-03832,PROD-0015,Home & Garden,290000.0,1,Completed,Singapore,290000.0
INV-013739,2023-08-21,CUST-03869,PROD-0048,Sports,490000.0,3,Completed,Indonesia,1470000.0
INV-013740,2023-08-04,CUST-00272,PROD-0004,Sports,180000.0,1,Completed,Singapore,180000.0
INV-013741,2023-11-09,CUST-03562,PROD-0071,Clothing,293000.0,1,Completed,Singapore,293000.0
INV-013743,2023-07-03,CUST-01893,PROD-0082,Sports,250000.0,1,Completed,Singapore,250000.0
INV-013744,2023-07-11,CUST-02080,PROD-0088,Home & Garden,930000.0,5,Completed,Malaysia,4650000.0
INV-013745,2023-12-02,CUST-01758,PROD-0086,Clothing,371000.0,1,Completed,Indonesia,371000.0
INV-013746,2023-02-06,CUST-02363,PROD-0075,Home & Garden,1770000.0,3,Completed,Indonesia,5310000.0
INV-013747,2023-06-17,CUST-01015,PROD-0041,Clothing,461000.0,1,Completed,Malaysia,461000.0
INV-013748,2023-12-24,CUST-03511,PROD-0097,Home & Garden,1370000.0,1,Completed,Indonesia,1370000.0
INV-013750,2023-06-14,CUST-02202,PROD-0018,Electronics,11080000.0,2,Completed,Indonesia,22160000.0
INV-013751,2023-10-25,CUST-04243,PROD-0076,Home & Garden,550000.0,1,Completed,Malaysia,550000.0
INV-013752,2023-08-18,CUST-03907,PROD-0012,Clothing,364000.0,1,Completed,Indonesia,364000.0
INV-013753,2023-05-19,CUST-01575,PROD-0065,Home & Garden,1950000.0,1,Completed,Indonesia,1950000.0
INV-013754,2023-05-19,CUST-04287,PROD-0095,Electronics,12960000.0,1,Completed,Singapore,12960000.0
INV-013755,2023-08-20,CUST-03841,PROD-0079,Beauty,250000.0,2,Completed,Indonesia,500000.0
INV-013756,2023-02-07,CUST-04076,PROD-0059,Electronics,10360000.0,1,Completed,Indonesia,10360000.0
INV-013757,2023-01-27,CUST-03088,PROD-0033,Clothing,290000.0,1,Completed,Indonesia,290000.0
INV-013758,2023-08-10,CUST-03887,PROD-0031,Home & Garden,1430000.0,1,Completed,Thailand,1430000.0
INV-013759,2023-06-25,CUST-02762,PROD-0058,Sports,870000.0,1,Completed,Indonesia,870000.0
INV-013760,2023-05-30,CUST-00938,PROD-0050,Clothing,499000.0,1,Completed,Thailand,499000.0
INV-013761,2023-09-22,CUST-00909,PROD-0095,Electronics,12960000.0,1,Completed,Indonesia,12960000.0
INV-013762,2023-11-19,CUST-02671,PROD-0033,Clothing,290000.0,1,Completed,Indonesia,290000.0
INV-013763,2023-02-11,CUST-00687,PROD-0094,Electronics,3820000.0,1,Completed,Indonesia,3820000.0
INV-013764,2023-08-05,CUST-04724,PROD-0040,Beauty,102000.0,1,Completed,Indonesia,102000.0
INV-013765,2023-12-10,CUST-03875,PROD-0073,Sports,390000.0,3,Completed,Indonesia,1170000.0
INV-013766,2023-02-21,CUST-04859,PROD-0006,Electronics,3670000.0,2,Completed,Thailand,7340000.0
INV-013767,2023-06-18,CUST-00425,PROD-0089,Sports,510000.0,1,Completed,Indonesia,510000.0
INV-013768,2023-03-05,CUST-00504,PROD-0088,Home & Garden,930000.0,1,Completed,Singapore,930000.0
INV-013769,2023-11-09,CUST-04942,PROD-0099,Sports,620000.0,2,Completed,Indonesia,1240000.0
INV-013770,2023-05-13,CUST-02779,PROD-0009,Sports,480000.0,2,Completed,Indonesia,960000.0
INV-013771,2023-08-09,CUST-03343,PROD-0033,Clothing,290000.0,1,Completed,Indonesia,290000.0
INV-013772,2023-06-09,CUST-00456,PROD-0045,Beauty,69000.0,2,Completed,Indonesia,138000.0
INV-013773,2023-03-27,CUST-00330,PROD-0075,Home & Garden,1770000.0,2,Completed,Indonesia,3540000.0
INV-013774,2023-01-06,CUST-04400,PROD-0036,Sports,300000.0,1,Completed,Indonesia,300000.0
INV-013775,2023-05-07,CUST-04156,PROD-0085,Sports,780000.0,1,Completed,Indonesia,780000.0
INV-013777,2023-05-11,CUST-03770,PROD-0091,Home & Garden,140000.0,1,Completed,Indonesia,140000.0
INV-013778,2023-06-29,CUST-03581,PROD-0067,Electronics,13120000.0,2,Completed,Indonesia,26240000.0
INV-013779,2023-06-23,CUST-01246,PROD-0041,Clothing,461000.0,2,Completed,Indonesia,922000.0
INV-013780,2023-07-15,CUST-04362,PROD-0065,Home & Garden,1950000.0,2,Completed,Indonesia,3900000.0
INV-013782,2023-07-19,CUST-03457,PROD-0036,Sports,300000.0,1,Completed,Indonesia,300000.0
INV-013783,2023-11-12,CUST-03063,PROD-0089,Sports,510000.0,1,Completed,Indonesia,510000.0
INV-013784,2023-04-21,CUST-02165,PROD-0017,Home & Garden,1250000.0,2,Completed,Indonesia,2500000.0
INV-013785,2023-12-20,CUST-01253,PROD-0070,Clothing,218000.0,3,Completed,Indonesia,654000.0
INV-013786,2023-05-04,CUST-03856,PROD-0003,Clothing,381000.0,1,Completed,Indonesia,381000.0
INV-013787,2023-09-02,CUST-04200,PROD-0048,Sports,490000.0,1,Completed,Indonesia,490000.0
INV-013788,2023-11-08,CUST-03136,PROD-0083,Sports,890000.0,4,Completed,Indonesia,3560000.0
INV-013789,2023-04-29,CUST-04513,PROD-0078,Electronics,1740000.0,5,Completed,Indonesia,8700000.0
INV-013790,2023-04-22,CUST-00723,PROD-0049,Sports,460000.0,1,Completed,Indonesia,460000.0
INV-013791,2023-03-19,CUST-00987,PROD-0059,Electronics,10360000.0,1,Completed,Indonesia,10360000.0
INV-013792,2023-09-04,CUST-01430,PROD-0042,Sports,890000.0,2,Completed,Singapore,1780000.0
INV-013793,2023-06-07,CUST-01711,PROD-0023,Home & Garden,1200000.0,2,Completed,Indonesia,2400000.0
INV-013794,2023-09-21,CUST-01859,PROD-0078,Electronics,1740000.0,4,Completed,Singapore,6960000.0
INV-013795,2023-05-20,CUST-02711,PROD-0045,Beauty,69000.0,1,Completed,Malaysia,69000.0
INV-013796,2023-05-08,CUST-04961,PROD-0092,Sports,310000.0,1,Completed,Indonesia,310000.0
INV-013797,2023-12-28,CUST-00436,PROD-0008,Sports,280000.0,1,Completed,Malaysia,280000.0
INV-013798,2023-04-20,CUST-04725,PROD-0099,Sports,620000.0,3,Completed,Indonesia,1860000.0
INV-013799,2023-08-21,CUST-00803,PROD-0063,Beauty,73000.0,3,Completed,Indonesia,219000.0
INV-013800,2023-08-22,CUST-01097,PROD-0005,Beauty,39000.0,5,Completed,Indonesia,195000.0
INV-013801,2023-08-09,CUST-04584,PROD-0100,Clothing,403000.0,1,Completed,Malaysia,403000.0
INV-013802,2023-01-07,CUST-04563,PROD-0015,Home & Garden,290000.0,2,Completed,Singapore,580000.0
INV-013803,2023-02-20,CUST-02123,PROD-0001,Electronics,860000.0,1,Completed,Vietnam,860000.0
INV-013804,2023-11-10,CUST-00679,PROD-0041,Clothing,461000.0,1,Completed,Vietnam,461000.0
INV-013805,2023-02-03,CUST-02526,PROD-0027,Electronics,6010000.0,1,Completed,Indonesia,6010000.0
INV-013807,2023-08-18,CUST-02464,PROD-0032,Electronics,9330000.0,5,Completed,Indonesia,46650000.0
INV-013808,2023-07-11,CUST-00958,PROD-0075,Home & Garden,1770000.0,1,Completed,Indonesia,1770000.0
INV-013809,2023-07-31,CUST-03436,PROD-0007,Sports,640000.0,1,Completed,Indonesia,640000.0
INV-013810,2023-02-10,CUST-00328,PROD-0048,Sports,490000.0,2,Completed,Indonesia,980000.0
INV-013811,2023-04-30,CUST-03792,PROD-0024,Electronics,1160000.0,1,Completed,Indonesia,1160000.0
INV-013812,2023-09-17,CUST-04631,PROD-0015,Home & Garden,290000.0,4,Completed,Indonesia,1160000.0
INV-013813,2023-03-02,CUST-03351,PROD-0063,Beauty,73000.0,1,Completed,Indonesia,73000.0
INV-013814,2023-12-23,CUST-03401,PROD-0095,Electronics,12960000.0,1,Completed,Indonesia,12960000.0
INV-013815,2023-02-17,CUST-02522,PROD-0072,Sports,930000.0,1,Completed,Indonesia,930000.0
INV-013816,2023-03-21,CUST-01799,PROD-0045,Beauty,69000.0,1,Completed,Indonesia,69000.0
INV-013817,2023-12-10,CUST-01153,PROD-0028,Beauty,202000.0,1,Completed,Indonesia,202000.0
INV-013818,2023-09-27,CUST-02512,PROD-0051,Clothing,279000.0,1,Completed,Singapore,279000.0
INV-013819,2023-02-13,CUST-01087,PROD-0064,Electronics,14330000.0,1,Completed,Indonesia,14330000.0
INV-013820,2023-01-28,CUST-01884,PROD-0060,Electronics,10380000.0,1,Completed,Malaysia,10380000.0
INV-013821,2023-08-23,CUST-03701,PROD-0077,Clothing,445000.0,4,Completed,Indonesia,1780000.0
INV-013822,2023-09-17,CUST-04578,PROD-0064,Electronics,14330000.0,1,Completed,Indonesia,14330000.0
INV-013823,2023-08-30,CUST-04195,PROD-0054,Clothing,406000.0,1,Completed,Indonesia,406000.0
INV-013824,2023-04-23,CUST-03567,PROD-0077,Clothing,445000.0,3,Completed,Indonesia,1335000.0
INV-013825,2023-06-18,CUST-04804,PROD-0085,Sports,780000.0,1,Completed,Indonesia,780000.0
INV-013826,2023-06-12,CUST-00421,PROD-0027,Electronics,6010000.0,1,Completed,Malaysia,6010000.0
INV-013827,2023-05-13,CUST-00789,PROD-0016,Beauty,56000.0,2,Completed,Indonesia,112000.0
INV-013828,2023-10-28,CUST-01986,PROD-0069,Sports,650000.0,2,Completed,Indonesia,1300000.0
INV-013829,2023-08-09,CUST-01734,PROD-0068,Home & Garden,1700000.0,3,Completed,Indonesia,5100000.0
INV-013830,2023-04-21,CUST-04709,PROD-0018,Electronics,11080000.0,1,Completed,Singapore,11080000.0
INV-013831,2023-04-11,CUST-02284,PROD-0078,Electronics,1740000.0,3,Completed,Indonesia,5220000.0
INV-013832,2023-08-26,CUST-02284,PROD-0013,Home & Garden,630000.0,1,Completed,Indonesia,630000.0
INV-013833,2023-02-23,CUST-02724,PROD-0090,Clothing,151000.0,1,Completed,Indonesia,151000.0
INV-013834,2023-05-21,CUST-00579,PROD-0053,Electronics,2720000.0,3,Completed,Indonesia,8160000.0
INV-013835,2023-12-24,CUST-01867,PROD-0079,Beauty,250000.0,1,Completed,Indonesia,250000.0
INV-013836,2023-02-26,CUST-01061,PROD-0015,Home & Garden,290000.0,3,Completed,Singapore,870000.0
INV-013837,2023-05-06,CUST-00304,PROD-0036,Sports,300000.0,1,Completed,Indonesia,300000.0
INV-013838,2023-11-28,CUST-00884,PROD-0039,Electronics,12170000.0,1,Completed,Indonesia,12170000.0
INV-013839,2023-01-01,CUST-00919,PROD-0022,Sports,900000.0,4,Completed,Malaysia,3600000.0
INV-013840,2023-09-28,CUST-02354,PROD-0009,Sports,480000.0,1,Completed,Singapore,480000.0
INV-013841,2023-05-30,CUST-03438,PROD-0094,Electronics,3820000.0,4,Completed,Indonesia,15280000.0
INV-013842,2023-07-08,CUST-04959,PROD-0079,Beauty,250000.0,4,Completed,Indonesia,1000000.0
INV-013843,2023-02-14,CUST-03161,PROD-0068,Home & Garden,1700000.0,3,Completed,Indonesia,5100000.0
INV-013844,2023-04-25,CUST-00631,PROD-0044,Beauty,137000.0,1,Completed,Malaysia,137000.0
INV-013845,2023-04-29,CUST-02124,PROD-0075,Home & Garden,1770000.0,1,Completed,Indonesia,1770000.0
INV-013846,2023-03-22,CUST-01268,PROD-0100,Clothing,403000.0,3,Completed,Indonesia,1209000.0
INV-013847,2023-09-02,CUST-01985,PROD-0036,Sports,300000.0,2,Completed,Indonesia,600000.0
INV-013848,2023-05-19,CUST-01363,PROD-0094,Electronics,3820000.0,1,Completed,Indonesia,3820000.0
INV-013849,2023-02-18,CUST-01913,PROD-0074,Electronics,2120000.0,5,Completed,Vietnam,10600000.0
INV-013850,2023-08-15,CUST-03636,PROD-0087,Beauty,299000.0,1,Completed,Indonesia,299000.0
INV-013851,2023-12-26,CUST-04458,PROD-0061,Sports,780000.0,5,Completed,Indonesia,3900000.0
INV-013852,2023-05-27,CUST-01915,PROD-0051,Clothing,279000.0,1,Completed,Indonesia,279000.0
INV-013853,2023-07-01,CUST-01353,PROD-0086,Clothing,371000.0,1,Completed,Indonesia,371000.0
INV-013854,2023-05-18,CUST-03535,PROD-0091,Home & Garden,140000.0,1,Completed,Indonesia,140000.0
INV-013855,2023-07-07,CUST-03714,PROD-0055,Beauty,191000.0,1,Completed,Indonesia,191000.0
INV-013856,2023-06-10,CUST-04090,PROD-0091,Home & Garden,140000.0,2,Completed,Indonesia,280000.0
INV-013857,2023-11-22,CUST-01080,PROD-0027,Electronics,6010000.0,1,Completed,Thailand,6010000.0
INV-013858,2023-02-25,CUST-02398,PROD-0034,Clothing,124000.0,5,Completed,Indonesia,620000.0
INV-013859,2023-07-08,CUST-00593,PROD-0095,Electronics,12960000.0,1,Completed,Indonesia,12960000.0
INV-013860,2023-01-07,CUST-01495,PROD-0033,Clothing,290000.0,1,Completed,Indonesia,290000.0
INV-013861,2023-06-08,CUST-04156,PROD-0029,Home & Garden,410000.0,1,Completed,Indonesia,410000.0
INV-013862,2023-08-06,CUST-03027,PROD-0050,Clothing,499000.0,1,Completed,Thailand,499000.0
INV-013863,2023-10-20,CUST-03104,PROD-0055,Beauty,191000.0,1,Completed,Indonesia,191000.0
INV-013864,2023-07-20,CUST-02219,PROD-0003,Clothing,381000.0,1,Completed,Singapore,381000.0
INV-013865,2023-07-08,CUST-02551,PROD-0053,Electronics,2720000.0,2,Completed,Indonesia,5440000.0
INV-013866,2023-12-22,CUST-04732,PROD-0020,Beauty,51000.0,1,Completed,Indonesia,51000.0
INV-013867,2023-04-14,CUST-04307,PROD-0065,Home & Garden,1950000.0,1,Completed,Indonesia,1950000.0
INV-013868,2023-06-01,CUST-04394,PROD-0035,Beauty,103000.0,2,Completed,Indonesia,206000.0
INV-013869,2023-11-27,CUST-03894,PROD-0040,Beauty,102000.0,1,Completed,Indonesia,102000.0
INV-013870,2023-01-11,CUST-01161,PROD-0070,Clothing,218000.0,1,Completed,Singapore,218000.0
INV-013872,2023-09-29,CUST-02695,PROD-0056,Beauty,133000.0,1,Completed,Vietnam,133000.0
INV-013873,2023-01-26,CUST-03884,PROD-0077,Clothing,445000.0,1,Completed,Indonesia,445000.0
INV-013874,2023-07-12,CUST-02109,PROD-0078,Electronics,1740000.0,1,Completed,Indonesia,1740000.0
INV-013875,2023-10-26,CUST-00943,PROD-0052,Electronics,11460000.0,3,Completed,Indonesia,34380000.0
INV-013876,2023-09-14,CUST-01392,PROD-0089,Sports,510000.0,3,Completed,Indonesia,1530000.0
INV-013877,2023-05-31,CUST-04758,PROD-0030,Home & Garden,500000.0,1,Completed,Malaysia,500000.0
INV-013878,2023-08-31,CUST-01538,PROD-0047,Sports,590000.0,5,Completed,Indonesia,2950000.0
INV-013879,2023-03-06,CUST-00696,PROD-0041,Clothing,461000.0,1,Completed,Indonesia,461000.0
INV-013880,2023-08-23,CUST-02951,PROD-0089,Sports,510000.0,1,Completed,Singapore,510000.0
INV-013881,2023-09-29,CUST-03746,PROD-0041,Clothing,461000.0,1,Completed,Indonesia,461000.0
INV-013882,2023-06-07,CUST-03023,PROD-0040,Beauty,102000.0,1,Completed,Indonesia,102000.0
INV-013883,2023-05-01,CUST-03042,PROD-0063,Beauty,73000.0,1,Completed,Vietnam,73000.0
INV-013884,2023-01-20,CUST-02198,PROD-0066,Clothing,278000.0,1,Completed,Singapore,278000.0
INV-013885,2023-09-23,CUST-01825,PROD-0022,Sports,900000.0,2,Completed,Indonesia,1800000.0
INV-013886,2023-10-23,CUST-03620,PROD-0067,Electronics,13120000.0,2,Completed,Indonesia,26240000.0
INV-013887,2023-05-01,CUST-04315,PROD-0093,Clothing,53000.0,1,Completed,Vietnam,53000.0
INV-013888,2023-01-30,CUST-03057,PROD-0086,Clothing,371000.0,2,Completed,Indonesia,742000.0
INV-013889,2023-04-28,CUST-02956,PROD-0058,Sports,870000.0,4,Completed,Indonesia,3480000.0
INV-013890,2023-03-11,CUST-01987,PROD-0090,Clothing,151000.0,1,Completed,Malaysia,151000.0
INV-013891,2023-03-15,CUST-02941,PROD-0037,Home & Garden,1700000.0,1,Completed,Indonesia,1700000.0
INV-013892,2023-04-16,CUST-04265,PROD-0100,Clothing,403000.0,1,Completed,Indonesia,403000.0
INV-013893,2023-05-20,CUST-00656,PROD-0018,Electronics,11080000.0,1,Completed,Indonesia,11080000.0
INV-013894,2023-08-03,CUST-00309,PROD-0093,Clothing,53000.0,1,Completed,Malaysia,53000.0
INV-013895,2023-12-27,CUST-03322,PROD-0090,Clothing,151000.0,1,Completed,Indonesia,151000.0
INV-013896,2023-01-12,CUST-03929,PROD-0026,Electronics,12900000.0,1,Completed,Indonesia,12900000.0
INV-013897,2023-10-13,CUST-04849,PROD-0038,Electronics,3820000.0,1,Completed,Malaysia,3820000.0
INV-013898,2023-08-30,CUST-02201,PROD-0051,Clothing,279000.0,1,Completed,Vietnam,279000.0
INV-013899,2023-05-05,CUST-01261,PROD-0016,Beauty,56000.0,1,Completed,Indonesia,56000.0
INV-013900,2023-09-06,CUST-01740,PROD-0021,Home & Garden,1680000.0,1,Completed,Indonesia,1680000.0
INV-013901,2023-10-30,CUST-00958,PROD-0056,Beauty,133000.0,1,Completed,Indonesia,133000.0
INV-013902,2023-05-14,CUST-02197,PROD-0031,Home & Garden,1430000.0,1,Completed,Indonesia,1430000.0
INV-013903,2023-08-08,CUST-03660,PROD-0084,Beauty,290000.0,3,Completed,Thailand,870000.0
INV-013904,2023-02-01,CUST-00681,PROD-0048,Sports,490000.0,1,Completed,Singapore,490000.0
INV-013905,2023-10-14,CUST-02791,PROD-0078,Electronics,1740000.0,1,Completed,Malaysia,1740000.0
INV-013906,2023-09-01,CUST-02990,PROD-0011,Electronics,11500000.0,1,Completed,Singapore,11500000.0
INV-013907,2023-10-10,CUST-03347,PROD-0012,Clothing,364000.0,2,Completed,Indonesia,728000.0
INV-013908,2023-11-19,CUST-02467,PROD-0002,Home & Garden,570000.0,2,Completed,Indonesia,1140000.0
INV-013909,2023-04-24,CUST-01176,PROD-0046,Clothing,161000.0,1,Completed,Indonesia,161000.0
INV-013911,2023-01-02,CUST-03391,PROD-0003,Clothing,381000.0,1,Completed,Indonesia,381000.0
INV-013912,2023-11-07,CUST-01147,PROD-0001,Electronics,860000.0,1,Completed,Malaysia,860000.0
INV-013913,2023-05-07,CUST-04652,PROD-0063,Beauty,73000.0,5,Completed,Malaysia,365000.0
INV-013914,2023-01-22,CUST-03652,PROD-0012,Clothing,364000.0,1,Completed,Indonesia,364000.0
INV-013916,2023-12-08,CUST-01329,PROD-0028,Beauty,202000.0,1,Completed,Indonesia,202000.0
INV-013917,2023-12-19,CUST-01834,PROD-0026,Electronics,12900000.0,1,Completed,Malaysia,12900000.0
INV-013918,2023-12-26,CUST-01702,PROD-0056,Beauty,133000.0,2,Completed,Indonesia,266000.0
INV-013919,2023-12-27,CUST-03197,PROD-0061,Sports,780000.0,1,Completed,Thailand,780000.0
INV-013920,2023-04-23,CUST-00662,PROD-0051,Clothing,279000.0,5,Completed,Vietnam,1395000.0
INV-013921,2023-04-06,CUST-04783,PROD-0049,Sports,460000.0,1,Completed,Indonesia,460000.0
INV-013922,2023-12-20,CUST-01173,PROD-0036,Sports,300000.0,1,Completed,Indonesia,300000.0
INV-013923,2023-12-25,CUST-04688,PROD-0055,Beauty,191000.0,1,Completed,Indonesia,191000.0
INV-013924,2023-01-28,CUST-03113,PROD-0090,Clothing,151000.0,1,Completed,Malaysia,151000.0
INV-013925,2023-06-29,CUST-00650,PROD-0001,Electronics,860000.0,1,Completed,Indonesia,860000.0
INV-013926,2023-11-18,CUST-03767,PROD-0009,Sports,480000.0,1,Completed,Indonesia,480000.0
INV-013927,2023-07-09,CUST-00635,PROD-0053,Electronics,2720000.0,2,Completed,Indonesia,5440000.0
INV-013928,2023-12-05,CUST-04365,PROD-0047,Sports,590000.0,1,Completed,Indonesia,590000.0
INV-013929,2023-11-12,CUST-01269,PROD-0008,Sports,280000.0,1,Completed,Indonesia,280000.0
INV-013930,2023-03-19,CUST-01947,PROD-0035,Beauty,103000.0,1,Completed,Indonesia,103000.0
INV-013931,2023-02-10,CUST-00074,PROD-0091,Home & Garden,140000.0,1,Completed,Singapore,140000.0
INV-013932,2023-08-02,CUST-00120,PROD-0007,Sports,640000.0,3,Completed,Indonesia,1920000.0
INV-013933,2023-06-10,CUST-01001,PROD-0081,Clothing,347000.0,1,Completed,Indonesia,347000.0
INV-013934,2023-12-13,CUST-04768,PROD-0028,Beauty,202000.0,2,Completed,Indonesia,404000.0
INV-013935,2023-03-29,CUST-02179,PROD-0078,Electronics,1740000.0,1,Completed,Indonesia,1740000.0
INV-013936,2023-09-28,CUST-01648,PROD-0099,Sports,620000.0,2,Completed,Singapore,1240000.0
INV-013937,2023-02-22,CUST-04170,PROD-0002,Home & Garden,570000.0,2,Completed,Indonesia,1140000.0
INV-013938,2023-01-18,CUST-01579,PROD-0007,Sports,640000.0,3,Completed,Indonesia,1920000.0
INV-013939,2023-05-28,CUST-01383,PROD-0095,Electronics,12960000.0,1,Completed,Vietnam,12960000.0
INV-013940,2023-02-16,CUST-01461,PROD-0070,Clothing,218000.0,1,Completed,Indonesia,218000.0
INV-013941,2023-02-12,CUST-02764,PROD-0047,Sports,590000.0,1,Completed,Indonesia,590000.0
INV-013942,2023-11-28,CUST-00538,PROD-0062,Home & Garden,310000.0,1,Completed,Indonesia,310000.0
INV-013943,2023-04-05,CUST-04962,PROD-0059,Electronics,10360000.0,1,Completed,Indonesia,10360000.0
INV-013945,2023-02-07,CUST-03296,PROD-0030,Home & Garden,500000.0,1,Completed,Indonesia,500000.0
INV-013946,2023-01-31,CUST-01480,PROD-0036,Sports,300000.0,5,Completed,Indonesia,1500000.0
INV-013947,2023-09-03,CUST-02557,PROD-0013,Home & Garden,630000.0,1,Completed,Indonesia,630000.0
INV-013948,2023-09-13,CUST-00936,PROD-0026,Electronics,12900000.0,2,Completed,Indonesia,25800000.0
INV-013950,2023-01-23,CUST-02226,PROD-0020,Beauty,51000.0,1,Completed,Indonesia,51000.0
INV-013951,2023-06-02,CUST-03312,PROD-0093,Clothing,53000.0,5,Completed,Indonesia,265000.0
INV-013952,2023-10-31,CUST-02981,PROD-0090,Clothing,151000.0,1,Completed,Indonesia,151000.0
INV-013953,2023-07-18,CUST-01218,PROD-0017,Home & Garden,1250000.0,3,Completed,Indonesia,3750000.0
INV-013954,2023-04-12,CUST-02649,PROD-0033,Clothing,290000.0,1,Completed,Indonesia,290000.0
INV-013955,2023-01-21,CUST-02841,PROD-0097,Home & Garden,1370000.0,1,Completed,Indonesia,1370000.0
INV-013956,2023-07-28,CUST-00535,PROD-0097,Home & Garden,1370000.0,3,Completed,Malaysia,4110000.0
INV-013958,2023-01-09,CUST-02415,PROD-0082,Sports,250000.0,2,Completed,Indonesia,500000.0
INV-013959,2023-05-05,CUST-01631,PROD-0068,Home & Garden,1700000.0,1,Completed,Malaysia,1700000.0
INV-013960,2023-03-16,CUST-01987,PROD-0097,Home & Garden,1370000.0,3,Completed,Malaysia,4110000.0
INV-013961,2023-06-07,CUST-04094,PROD-0036,Sports,300000.0,1,Completed,Thailand,300000.0
INV-013962,2023-04-18,CUST-00921,PROD-0026,Electronics,12900000.0,1,Completed,Singapore,12900000.0
INV-013963,2023-04-03,CUST-01696,PROD-0076,Home & Garden,550000.0,1,Completed,Indonesia,550000.0
INV-013964,2023-01-20,CUST-02678,PROD-0065,Home & Garden,1950000.0,1,Completed,Indonesia,1950000.0
INV-013965,2023-02-02,CUST-03042,PROD-0043,Home & Garden,500000.0,1,Completed,Vietnam,500000.0
INV-013966,2023-05-01,CUST-03306,PROD-0090,Clothing,151000.0,1,Completed,Indonesia,151000.0
INV-013968,2023-01-15,CUST-03201,PROD-0075,Home & Garden,1770000.0,1,Completed,Indonesia,1770000.0
INV-013969,2023-01-12,CUST-01640,PROD-0041,Clothing,461000.0,1,Completed,Thailand,461000.0
INV-013970,2023-06-22,CUST-04486,PROD-0069,Sports,650000.0,1,Completed,Malaysia,650000.0
INV-013971,2023-05-03,CUST-03764,PROD-0047,Sports,590000.0,1,Completed,Indonesia,590000.0
INV-013972,2023-06-11,CUST-00365,PROD-0073,Sports,390000.0,1,Completed,Thailand,390000.0
INV-013973,2023-11-27,CUST-01584,PROD-0022,Sports,900000.0,1,Completed,Indonesia,900000.0
INV-013974,2023-06-17,CUST-01615,PROD-0093,Clothing,53000.0,2,Completed,Indonesia,106000.0
INV-013975,2023-05-05,CUST-02378,PROD-0039,Electronics,12170000.0,1,Completed,Malaysia,12170000.0
INV-013976,2023-05-17,CUST-01316,PROD-0042,Sports,890000.0,3,Completed,Indonesia,2670000.0
INV-013977,2023-01-03,CUST-03878,PROD-0070,Clothing,218000.0,1,Completed,Singapore,218000.0
INV-013978,2023-07-06,CUST-02534,PROD-0071,Clothing,293000.0,2,Completed,Indonesia,586000.0
INV-013979,2023-07-12,CUST-04481,PROD-0089,Sports,510000.0,1,Completed,Indonesia,510000.0
INV-013980,2023-06-11,CUST-02923,PROD-0092,Sports,310000.0,1,Completed,Singapore,310000.0
INV-013981,2023-09-28,CUST-00781,PROD-0014,Clothing,481000.0,3,Completed,Indonesia,1443000.0
INV-013983,2023-07-02,CUST-02760,PROD-0040,Beauty,102000.0,1,Completed,Indonesia,102000.0
INV-013984,2023-02-15,CUST-02236,PROD-0081,Clothing,347000.0,1,Completed,Indonesia,347000.0
